AMZN,open_price,close_price,trading_volume,highest_price,lowest_price,volume_weighted_avg_price,transaction_amt,date_time
508,160.4345,155.811,100876840,160.867,154.199,156.7655,262357,2020-09-11 04:00:00
509,158.6469,155.1485,90591920,159.3695,154.8,156.745,226394,2020-09-14 04:00:00
510,156.808,157.8065,80430700,158.751,155.446,157.2173,182529,2020-09-15 04:00:00
511,158.9995,153.905,90551180,159.3619,153.7075,156.0983,216466,2020-09-16 04:00:00
512,150.4625,150.4365,128980780,151.4716,148.6275,150.0182,351904,2020-09-17 04:00:00
513,151.587,147.7455,177826000,151.89,145.277,148.1384,336452,2020-09-18 04:00:00
514,145.325,148.0235,122291500,148.1,143.55,145.6005,304152,2020-09-21 04:00:00
515,151.6918,156.4495,138975820,156.6995,150.01,153.4748,312294,2020-09-22 04:00:00
516,156.0215,149.993,113053300,156.35,149.6188,152.4321,263058,2020-09-23 04:00:00
517,148.8895,150.9895,110587840,153.465,148.25,151.352,256916,2020-09-24 04:00:00
518,152.743,154.7565,92304040,155.077,149.95,153.0307,194970,2020-09-25 04:00:00
519,157.4425,158.7025,84483300,158.752,155.8584,157.7242,192754,2020-09-28 04:00:00
520,158.7695,157.244,70067960,159.413,156.627,158.0636,154046,2020-09-29 04:00:00
521,157.057,157.4365,97922020,160.644,156.6995,158.6104,200061,2020-09-30 04:00:00
522,160.4,161.063,99064120,161.2,158.6,160.0386,207139,2020-10-01 04:00:00
523,157.6815,156.25,112051960,159.7898,156.15,157.6038,266315,2020-10-02 04:00:00
524,157.292,159.96,75056640,160.1265,157.0425,158.9035,166764,2020-10-05 04:00:00
525,158.25,154.998,101629140,159.1,154.5,156.7741,262964,2020-10-06 04:00:00
526,156.75,159.7845,86084780,160,156.6193,158.522,195829,2020-10-07 04:00:00
527,161.2495,159.5275,63482280,161.6647,158.7495,159.822,147554,2020-10-08 04:00:00
528,160.5,164.3325,98157420,164.4495,159.8915,163.0194,213811,2020-10-09 04:00:00
529,167.497,172.1465,167227560,174.812,166.9775,171.7324,360550,2020-10-12 04:00:00
530,173.3995,172.1815,114713940,174.619,171.2109,172.9833,255472,2020-10-13 04:00:00
531,172.35,168.1855,116578320,173.244,167,169.3511,269537,2020-10-14 04:00:00
532,164.6005,166.9325,104468960,167.794,164,165.6888,224287,2020-10-15 04:00:00
533,168.1615,163.6355,128797060,169.983,158,166.4817,249394,2020-10-16 04:00:00
534,164.9805,160.3605,104412320,166.45,159.6368,162.1453,264789,2020-10-19 04:00:00
535,161.114,160.8505,90060560,163.3,159.6005,161.3742,204420,2020-10-20 04:00:00
536,160.625,159.247,91837760,161.6938,158,159.638,209820,2020-10-21 04:00:00
537,159.4935,158.82,82033060,159.9375,156.097,158.0085,204712,2020-10-22 04:00:00
538,159.55,160.22,69333740,160.2665,157,158.5322,153745,2020-10-23 04:00:00
539,159.937,160.352,118018020,164.149,157.665,160.5293,253420,2020-10-26 04:00:00
540,161.247,164.3165,85820940,164.583,160.565,162.8774,191067,2020-10-27 04:00:00
541,162.465,158.139,111766600,163.201,158.1235,159.748,272695,2020-10-28 04:00:00
542,160.0635,160.5505,131752000,162.8625,158.2,160.4809,328194,2020-10-29 04:00:00
543,157.8875,151.8075,167921620,158.3502,150.95,153.2768,475613,2020-10-30 04:00:00
544,153.087,150.224,144704600,153.9853,147.506,150.1173,406206,2020-11-02 05:00:00
545,150.9265,152.4205,97954940,153.745,149.049,152.2985,247963,2020-11-03 05:00:00
546,157.9995,162.058,136780820,162.2425,156.9865,160.4389,323719,2020-11-04 05:00:00
547,165.9985,166.1,115713700,168.34,164.444,166.6543,263106,2020-11-05 05:00:00
548,165.232,165.5685,92345000,166.1,161.6,164.2962,206123,2020-11-06 05:00:00
549,161.5515,157.187,143808120,164.45,155.6053,160.3035,382356,2020-11-09 05:00:00
550,154.751,151.751,131299120,155.7,150.9741,152.6046,379848,2020-11-10 05:00:00
551,153.089,156.8695,87170460,156.9573,152.5,155.6306,224336,2020-11-11 05:00:00
552,157.9975,155.514,87424160,158.794,154.3025,156.157,215252,2020-11-12 05:00:00
553,156.1,156.4405,75251740,157.0861,154.2695,155.7216,181421,2020-11-13 05:00:00
554,154.66,156.553,76173520,157.135,153.6343,155.8441,190494,2020-11-16 05:00:00
555,159.1772,156.783,68894700,159.4625,156.763,157.8526,187447,2020-11-17 05:00:00
556,156.7,155.273,58336720,157,155.255,156.0751,169469,2020-11-18 05:00:00
557,155.2655,155.851,59955400,156.25,154.046,155.4358,164545,2020-11-19 05:00:00
558,155.851,154.97,66927760,156.6445,154.9023,155.5905,163911,2020-11-20 05:00:00
559,155.8349,154.9195,94177740,156.9873,153.273,155.0036,256233,2020-11-23 05:00:00
560,155.025,155.903,71742040,156.7125,154.3129,155.6353,206272,2020-11-24 05:00:00
561,157.0935,159.2535,75496060,159.9,157.013,158.8135,217294,2020-11-25 05:00:00
562,160.563,159.767,47857340,160.8095,159.5025,160.1685,130646,2020-11-27 05:00:00
563,160.424,158.402,81278320,161.4195,156.2775,158.3039,230589,2020-11-30 05:00:00
564,159.425,161.004,90887640,162.4475,157.859,160.4156,236351,2020-12-01 05:00:00
565,161.0825,160.1765,62548480,161.6,158.663,160.3195,166667,2020-12-02 05:00:00
566,160.273,159.3365,57840780,161.432,159.0655,160.0968,167058,2020-12-03 05:00:00
567,159.9105,158.129,58272220,159.9105,157.938,158.5182,165673,2020-12-04 05:00:00
568,157.824,157.9,55026320,159.038,157.0845,157.8891,149203,2020-12-07 05:00:00
569,157.945,158.8645,65726060,159.2065,156.001,157.6298,181280,2020-12-08 05:00:00
570,158.3945,155.21,82016720,158.7215,154.4,156.3198,240020,2020-12-09 05:00:00
571,154.4495,155.0745,60596440,157.105,153.8,155.492,174755,2020-12-10 05:00:00
572,154.833,155.821,60565900,155.9335,153.641,155.0359,158149,2020-12-11 05:00:00
573,157.15,157.8485,83101480,159.5235,156.3,158.4656,202647,2020-12-14 05:00:00
574,159.0505,158.256,66473720,159.425,156.5245,157.8568,162626,2020-12-15 05:00:00
575,158.8005,162.048,88256520,162.35,158.184,160.9659,212078,2020-12-16 05:00:00
576,162.5,161.804,69486940,163.1755,161.05,161.9838,156922,2020-12-17 05:00:00
577,162.1995,160.0825,119914260,162.471,158.58,160.1154,205390,2020-12-18 05:00:00
578,160.0005,160.309,76731200,161.3483,158.3,160.1048,178095,2020-12-21 05:00:00
579,160.1422,160.326,47635620,161.1,159.004,160.0604,129229,2020-12-22 05:00:00
580,160.25,159.2635,41875740,160.5065,159.2085,159.8342,108006,2020-12-23 05:00:00
581,159.695,158.6345,29033540,160.1,158.45,159.1315,80009,2020-12-24 05:00:00
582,159.7,164.198,113135740,165.2,158.6345,162.8687,254209,2020-12-28 05:00:00
583,165.497,166.1,97308660,167.5325,164.0612,166.1097,209313,2020-12-29 05:00:00
584,167.05,164.2925,62322200,167.105,164.1235,165.28,140256,2020-12-30 05:00:00
585,163.75,162.8465,58809720,164.1461,162.06,162.8247,126766,2020-12-31 05:00:00
586,163.5,159.3315,88228320,163.6,157.201,159.6805,244077,2021-01-04 05:00:00
587,158.3005,160.9255,53110960,161.169,158.253,160.1852,135626,2021-01-05 05:00:00
588,157.324,156.919,87896300,159.8755,156.558,158.1428,236833,2021-01-06 05:00:00
589,157.85,158.108,70290900,160.4271,157.75,159.1995,166748,2021-01-07 05:00:00
590,159,159.135,70299080,159.532,157.11,158.3121,190280,2021-01-08 05:00:00
591,157.4005,155.7105,73081900,157.8192,155.5,156.5557,211079,2021-01-11 05:00:00
592,156,156.0415,69691640,157.1071,154.3,155.832,192771,2021-01-12 05:00:00
593,156.422,158.2945,66349880,159.4975,156.104,158.3579,166014,2021-01-13 05:00:00
594,158.376,156.3735,61418380,158.9,156.0295,157.3031,158481,2021-01-14 05:00:00
595,156.151,155.2125,84479900,157.1273,154.7585,155.5273,182766,2021-01-15 05:00:00
596,155.35,156.038,65475600,157.25,154.8,156.0549,160325,2021-01-19 05:00:00
597,159.0995,163.169,106196700,163.99,158.75,161.7709,249048,2021-01-20 05:00:00
598,164.65,165.3495,98837020,167.4275,164.4784,165.8747,225977,2021-01-21 05:00:00
599,165.2155,164.6115,56438280,166.0955,164.1582,164.8989,132727,2021-01-22 05:00:00
600,166.425,164.7,74995060,168.1945,162.1573,165.2916,183652,2021-01-25 05:00:00
601,164.8178,166.3065,59104700,166.9,164.1435,166.1508,138616,2021-01-26 05:00:00
602,167.0745,161.629,93203160,167.326,160.354,163.3479,237909,2021-01-27 05:00:00
603,161.752,161.881,62984560,165.084,161.4345,163.082,159385,2021-01-28 05:00:00
604,161.5,160.31,85871120,161.8495,159.3,160.4667,193750,2021-01-29 05:00:00
605,162.118,167.144,83164040,167.513,161.7513,165.3957,208720,2021-02-01 05:00:00
606,169,169,141962120,171.387,168.0563,169.9532,349007,2021-02-02 05:00:00
607,171.2505,165.6265,141775620,171.7,165.431,168.5045,335473,2021-02-03 05:00:00
608,166.5,166.55,73413220,167.35,163.8875,165.6209,179352,2021-02-04 05:00:00
609,165.95,167.6075,71965260,168.85,165.1355,167.0449,156673,2021-02-05 05:00:00
610,167.925,166.147,65147820,168.25,165.2,166.0191,171436,2021-02-08 05:00:00
611,165.6245,165.25,44070520,166.9,164.892,165.7397,126607,2021-02-09 05:00:00
612,165.7,164.329,60431000,165.8977,162.7,164.0665,158357,2021-02-10 05:00:00
613,164.6,163.1065,46028340,164.6,162.403,163.2458,128763,2021-02-11 05:00:00
614,162.5,163.8855,46706780,164.0125,161.6655,162.9173,117762,2021-02-12 05:00:00
615,162.7025,163.4475,51465620,165.415,162.6796,163.7545,138112,2021-02-16 05:00:00
616,163.18,165.432,66041980,166.0455,162.975,164.9381,159164,2021-02-17 05:00:00
617,164.121,166.4115,60672140,166.9,163.697,165.6686,150467,2021-02-18 05:00:00
618,166.4115,162.495,86103680,166.675,162.2875,164.3326,186659,2021-02-19 05:00:00
619,160.4065,159.037,70023580,161.616,158.613,159.7461,194812,2021-02-22 05:00:00
620,156.3515,159.725,93544440,160.2365,154.68,157.418,243836,2021-02-23 05:00:00
621,158.3375,157.9765,60225500,158.5615,156.269,157.6662,174835,2021-02-24 05:00:00
622,156.837,152.858,90676020,158.913,152.388,154.8909,295583,2021-02-25 05:00:00
623,154.76,154.6465,85518600,156.122,151.835,154.3775,215555,2021-02-26 05:00:00
624,156.3945,157.307,54679260,157.478,154.8995,156.3712,155961,2021-03-01 05:00:00
625,157.1735,154.7265,51915240,158.176,154.356,156.3642,137796,2021-03-02 05:00:00
626,154.059,150.25,79774500,155.3888,149.75,151.6505,265872,2021-03-03 05:00:00
627,150.6,148.8785,109231560,152.9065,147.2715,150.0362,320905,2021-03-04 05:00:00
628,150.25,150.023,107471020,150.45,144.05,148.0348,314581,2021-03-05 05:00:00
629,150.75,147.5975,81786160,153.2295,147.5655,150.0071,225890,2021-03-08 05:00:00
630,150.8995,153.1425,80600640,154.548,150.2574,152.8931,198934,2021-03-09 05:00:00
631,154.9225,152.882,60249780,155.823,151.5025,153.2003,163117,2021-03-10 05:00:00
632,155.2005,155.6795,55447980,156.5892,154.1465,155.5429,150914,2021-03-11 05:00:00
633,153.75,154.4745,48431360,154.949,152.275,153.6747,150742,2021-03-12 05:00:00
634,153.7285,154.084,58371840,154.112,151.6045,152.9803,164272,2021-03-15 04:00:00
635,155.2485,154.593,50775280,156.4455,153.793,155.1278,135941,2021-03-16 04:00:00
636,153.661,156.7865,62366280,158.6525,153.511,156.0684,179314,2021-03-17 04:00:00
637,155.05,151.3995,73140540,155.8315,151.25,153.2536,212050,2021-03-18 04:00:00
638,151.4615,153.748,92206680,153.8643,150.8315,152.7086,167143,2021-03-19 04:00:00
639,153.3925,155.5435,58043580,156.329,153.0025,155.4122,148669,2021-03-22 04:00:00
640,156.35,156.875,76345260,159.1,156.0425,157.5756,184398,2021-03-23 04:00:00
641,157.552,154.3535,59179620,158.0155,154.2575,156.1133,162871,2021-03-24 04:00:00
642,153.6495,152.313,71245380,155.489,151.857,153.1818,181977,2021-03-25 04:00:00
643,152.203,152.6015,66258480,152.833,149.8,151.7634,179219,2021-03-26 04:00:00
644,152.772,153.7865,54709360,154.5625,151.4223,153.3196,140592,2021-03-29 04:00:00
645,153.5005,152.7645,46752060,153.65,151.7,152.6655,124463,2021-03-30 04:00:00
646,153.203,154.704,61877920,155.9665,153.125,154.9228,143696,2021-03-31 04:00:00
647,155.897,158.05,58806360,158.122,155.7775,156.9796,147624,2021-04-01 04:00:00
648,158.65,161.3365,66297640,161.7978,158.062,160.5716,173200,2021-04-05 04:00:00
649,161.1875,161.191,50756180,162.3655,160.852,161.6038,127569,2021-04-06 04:00:00
650,161.69,163.9695,66924540,165.1806,161.1825,163.8467,162245,2021-04-07 04:00:00
651,165.545,164.965,56241800,166.225,164.6,165.5051,150496,2021-04-08 04:00:00
652,165.235,168.61,86769460,168.61,164.445,167.1676,210311,2021-04-09 04:00:00
653,167.7605,168.9695,65635960,169.752,167.5575,168.7656,154354,2021-04-12 04:00:00
654,170.0423,170,66016740,171.6,169.7815,170.7329,173494,2021-04-13 04:00:00
655,170.202,166.65,62704080,170.2065,166.3,167.7463,177490,2021-04-14 04:00:00
656,168.55,168.9545,64661600,169.85,167.6,168.7746,156816,2021-04-15 04:00:00
657,169,169.972,63690980,170.34,167.7795,169.4801,156901,2021-04-16 04:00:00
658,169.5165,168.6005,54508100,171.7967,168.008,169.2911,148916,2021-04-19 04:00:00
659,168.68,166.7345,52460640,169.1495,165.8,166.9848,143655,2021-04-20 04:00:00
660,165.8,168.101,44218900,168.143,165.1903,167.21,121428,2021-04-21 04:00:00
661,168.584,165.452,51539000,168.6435,165.0725,166.7387,141914,2021-04-22 04:00:00
662,165.955,167.044,63932240,168.75,165.425,167.2841,136899,2021-04-23 04:00:00
663,167.4,170.45,97614160,171.4225,166.547,169.5083,229396,2021-04-26 04:00:00
664,172.1735,170.8715,76542800,173,169.9005,171.2334,182726,2021-04-27 04:00:00
665,171.74,172.925,92637680,174.494,171.25,173.384,220336,2021-04-28 04:00:00
666,175.2549,173.5655,153647620,175.7223,171.75,175.3246,377685,2021-04-29 04:00:00
667,176.256,173.371,139402000,177.7,173.125,175.3274,314972,2021-04-30 04:00:00
668,174.2365,169.3245,116310600,174.3323,168.6351,170.8723,270975,2021-05-03 04:00:00
669,167.8095,165.5935,108716980,168.3988,163.6065,165.5132,282615,2021-05-04 04:00:00
670,166.9428,163.527,74226160,167.7348,163.218,165.088,202539,2021-05-05 04:00:00
671,163.5,165.3185,88953920,165.72,162.36,164.2884,196856,2021-05-06 04:00:00
672,165.9545,164.5805,94205520,166.5445,164.4535,165.3311,200632,2021-05-07 04:00:00
673,164.116,159.5245,116572060,164.15,159.5,160.9544,270467,2021-05-10 04:00:00
674,156.814,161.1955,92395620,161.9,156.3685,159.8018,228010,2021-05-11 04:00:00
675,159.25,157.597,98728200,160.397,156.655,158.0675,236517,2021-05-12 04:00:00
676,159.2735,158.0735,67137540,160.192,156.65,158.1955,186979,2021-05-13 04:00:00
677,159.278,161.145,66500440,161.443,159.15,160.6725,149373,2021-05-14 04:00:00
678,162.2965,163.5195,74478500,164.6375,161.7295,163.2724,174135,2021-05-17 04:00:00
679,164.6288,161.614,56567820,165.6,161.5185,163.7378,152928,2021-05-18 04:00:00
680,159.75,161.59,53582160,161.7375,159.2,160.744,148480,2021-05-19 04:00:00
681,162.2202,162.384,52663840,162.984,161.809,162.3593,126849,2021-05-20 04:00:00
682,162.5,160.154,82097640,162.8347,159.8505,160.7127,173247,2021-05-21 04:00:00
683,160.775,162.2495,48256260,162.8975,160.525,162.1822,123767,2021-05-24 04:00:00
684,163.3335,162.9525,65222180,163.991,160.688,162.4488,158872,2021-05-25 04:00:00
685,163.7295,163.258,47679720,164.7865,162.9255,163.6536,138708,2021-05-26 04:00:00
686,162.8,161.5055,51223140,163.0178,161.502,162.1766,137881,2021-05-27 04:00:00
687,162.1,161.1535,46630180,162.3995,160.985,161.6697,127454,2021-05-28 04:00:00
688,162.1748,160.9325,48600900,162.549,160.453,161.2615,125695,2021-06-01 04:00:00
689,161.155,161.6995,40290480,161.75,160.4,161.1926,122805,2021-06-02 04:00:00
690,160.2115,159.3505,47941360,160.7218,159.2015,159.7982,152143,2021-06-03 04:00:00
691,160.6,160.311,44994980,161.05,159.9405,160.4755,123003,2021-06-04 04:00:00
692,159.8665,159.9005,44315120,160.4,158.61,159.6788,140751,2021-06-07 04:00:00
693,161.1305,163.2055,68334600,163.9766,160.9005,162.7673,167031,2021-06-08 04:00:00
694,163.6435,164.0575,49110600,164.879,163.535,164.2962,137740,2021-06-09 04:00:00
695,164.1005,167.4825,69452600,167.55,164.0575,166.3699,169736,2021-06-10 04:00:00
696,167.4825,167.3415,54347040,168.329,166.6725,167.3912,148937,2021-06-11 04:00:00
697,167.3415,169.1935,51093100,169.25,166.775,168.5182,117442,2021-06-14 04:00:00
698,169.2,169.1565,48524000,169.8493,168.1555,168.9475,117989,2021-06-15 04:00:00
699,169.6,170.7625,84055640,171.3175,168.0265,170.1084,188631,2021-06-16 04:00:00
700,170.159,174.462,102646620,174.86,170.05,173.1412,222699,2021-06-17 04:00:00
701,173.9995,174.345,104954740,175.35,173.6855,174.5387,201606,2021-06-18 04:00:00
702,173.821,172.698,65417800,174.1,171.7,172.9858,165091,2021-06-21 04:00:00
703,172.903,175.272,66901640,176.189,172.8045,175.0075,163606,2021-06-22 04:00:00
704,175.25,175.191,54266820,176.05,174.16,175.0825,138412,2021-06-23 04:00:00
705,175.382,172.454,76639980,176.243,171.5425,173.6265,202080,2021-06-24 04:00:00
706,173.2,170.073,78717340,173.241,169.709,170.4563,187863,2021-06-25 04:00:00
707,170.8,172.1945,44755860,172.4,170.6755,171.713,123709,2021-06-28 04:00:00
708,171.941,172.407,41968780,172.8015,171.1515,172.1572,107940,2021-06-29 04:00:00
709,172.053,172.008,48019840,173.5801,171.75,172.6486,112791,2021-06-30 04:00:00
710,171.7305,171.6485,40741060,172.85,170.471,171.5707,112681,2021-07-01 04:00:00
711,172.582,175.549,63511140,175.586,171.846,174.053,149295,2021-07-02 04:00:00
712,176.5055,183.787,134865360,184.274,176.45,181.6817,370654,2021-07-06 04:00:00
713,185.8689,184.829,105461240,186.71,183.9455,185.293,269133,2021-07-07 04:00:00
714,182.178,186.5705,103576260,187.9993,181.056,185.0086,264135,2021-07-08 04:00:00
715,186.126,185.967,74861740,187.4,184.6698,186.0788,185464,2021-07-09 04:00:00
716,187.2,185.9275,51432700,187.8645,184.8396,185.9623,141488,2021-07-12 04:00:00
717,185.105,183.868,76918340,188.6539,183.566,186.1382,190514,2021-07-13 04:00:00
718,185.4425,184.084,65131360,185.883,183.0413,184.6584,156692,2021-07-14 04:00:00
719,184.71,181.56,63659840,184.77,181.046,182.2991,180273,2021-07-15 04:00:00
720,181.6655,178.6815,80820120,182.303,178.5228,179.5407,186260,2021-07-16 04:00:00
721,176.629,177.4795,75691900,177.5105,174.958,176.4777,206647,2021-07-19 04:00:00
722,178.366,178.6595,64813600,179.6,175.9,178.2029,161280,2021-07-20 04:00:00
723,178.8188,179.26,46053780,179.3225,177.1821,178.4749,126313,2021-07-21 04:00:00
724,179.3615,181.9015,65307040,182.001,179.1135,181.2191,134363,2021-07-22 04:00:00
725,182,182.832,48525840,183.3055,181.102,182.5769,124047,2021-07-23 04:00:00
726,183.6585,184.991,57301360,185.604,182.3625,184.662,141928,2021-07-26 04:00:00
727,184.925,181.3195,82637800,184.925,179.3075,181.2193,215885,2021-07-27 04:00:00
728,181.689,181.516,59987560,182.921,180.05,181.5244,153230,2021-07-28 04:00:00
729,181.3875,179.996,110399040,181.8975,179.0005,176.081,346725,2021-07-29 04:00:00
730,167.3975,166.3795,199281260,168.407,165.349,167.0935,625283,2021-07-30 04:00:00
731,167.655,166.574,66886300,167.946,165.85,166.6949,251829,2021-08-02 04:00:00
732,167.036,168.312,82546860,169.55,164.9885,167.369,246723,2021-08-03 04:00:00
733,168.9675,167.736,43678900,169.444,167.278,168.05,145439,2021-08-04 04:00:00
734,167.811,168.7995,47070060,169.45,167.046,168.6823,137950,2021-08-05 04:00:00
735,168.75,167.247,52752880,168.75,166.4519,167.2461,156593,2021-08-06 04:00:00
736,167.1805,167.0935,42869400,167.744,166.426,167.0371,122067,2021-08-09 04:00:00
737,167.2505,166.034,47801020,167.9,165.75,166.41,140754,2021-08-10 04:00:00
738,166.5723,164.6055,58944980,166.885,163.8895,164.9127,194165,2021-08-11 04:00:00
739,164.5,165.175,46426460,165.7255,163.4835,164.8028,137475,2021-08-12 04:00:00
740,165.2835,164.6985,41133980,165.3033,164.15,164.5635,122198,2021-08-13 04:00:00
741,164.15,164.9495,66569880,165,160.5565,162.9489,207711,2021-08-16 04:00:00
742,163.875,162.098,67758440,164.0245,161.284,162.4084,187346,2021-08-17 04:00:00
743,162.0995,160.061,54386220,162.7049,160,161.1119,173523,2021-08-18 04:00:00
744,159.701,159.3875,74457240,161.65,159.1232,160.2433,191232,2021-08-19 04:00:00
745,160.1936,159.9975,66298560,160.3905,158.788,159.5245,192109,2021-08-20 04:00:00
746,160.595,163.2935,65362620,164.045,160.5003,162.8822,161928,2021-08-23 04:00:00
747,164,165.289,51036820,165.7747,163.729,164.9904,146849,2021-08-24 04:00:00
748,165.4935,164.959,33606120,166.05,164.3075,164.9358,116100,2021-08-25 04:00:00
749,164.95,165.8,41375220,166.6,164.8,165.7957,118469,2021-08-26 04:00:00
750,166.6615,167.4815,48047380,167.616,165.6875,166.8539,129092,2021-08-27 04:00:00
