AMZN,open_price,close_price,trading_volume,highest_price,lowest_price,volume_weighted_avg_price,transaction_amt,date_time
751,167.8713,171.0785,63807080,172.25,167.761,170.8547,191516,2021-08-30 04:00:00
752,171.24,173.5395,87032680,173.629,169.7795,172.574,170893,2021-08-31 04:00:00
753,174.8198,173.95,72598220,176.35,173.762,175.2179,209047,2021-09-01 04:00:00
754,174.738,173.156,58511880,175.598,172.75,174.1302,149245,2021-09-02 04:00:00
755,172.6,173.9025,51566480,174.1335,171.822,172.9721,137592,2021-09-03 04:00:00
756,173.9,175.4645,55517880,176.4045,173.847,175.519,158497,2021-09-07 04:00:00
757,175.5825,176.275,61015280,177.2815,174.7835,176.0333,155684,2021-09-08 04:00:00
758,176.301,174.208,54384820,177.4995,174.0185,175.6455,145322,2021-09-09 04:00:00
759,175.0915,173.4575,47945380,175.4225,173.1453,174.2193,128258,2021-09-10 04:00:00
760,174.14,172.8585,52148940,174.898,171.9,173.1211,136815,2021-09-13 04:00:00
761,173.7775,172.5,39968560,174.3403,171.8855,172.9276,116508,2021-09-14 04:00:00
762,172.126,173.7895,60278980,174.271,170.1005,172.2448,159903,2021-09-15 04:00:00
763,172.998,174.412,51671960,174.6275,172.3072,173.6599,120734,2021-09-16 04:00:00
764,174.4207,173.126,92331120,174.8705,172.6065,173.5478,139489,2021-09-17 04:00:00
765,169.8,167.7865,93143900,170.95,165.2505,167.6868,262425,2021-09-20 04:00:00
766,168.75,167.1815,55617560,168.985,166.6195,167.7418,150505,2021-09-21 04:00:00
767,167.55,169.0025,48228060,169.45,167.0525,168.5281,130357,2021-09-22 04:00:00
768,169.0025,170.8,47588280,171.448,169.0025,170.5604,122088,2021-09-23 04:00:00
769,170.1005,171.276,42324820,171.463,169.67,170.4508,108988,2021-09-24 04:00:00
770,168.575,170.29,72661000,170.7785,166.9805,168.778,175620,2021-09-27 04:00:00
771,167.8855,165.798,88579580,168.4595,164.505,165.9885,230556,2021-09-28 04:00:00
772,166.1055,165.056,51245360,167.565,164.8935,166.0126,137607,2021-09-29 04:00:00
773,165.8,164.252,57912940,166.3925,163.6995,164.9356,146891,2021-09-30 04:00:00
774,164.4505,164.163,56712340,165.4587,162.797,163.9069,155929,2021-10-01 04:00:00
775,163.9695,159.489,90461140,163.9995,158.8125,160.0319,284936,2021-10-04 04:00:00
776,160.225,161.05,65382160,163.0365,160.1232,161.7806,156917,2021-10-05 04:00:00
777,160.6765,163.1005,50659540,163.217,159.931,162.0044,141936,2021-10-06 04:00:00
778,164.577,165.1215,48181500,166.2873,164.153,165.5614,140135,2021-10-07 04:00:00
779,165.85,164.431,40646660,166.0715,164.41,165.1205,119976,2021-10-08 04:00:00
780,163.75,162.315,40684060,164.6295,161.905,163.1601,138871,2021-10-11 04:00:00
781,162.85,162.3665,36391420,163.3764,161.814,162.5296,113786,2021-10-12 04:00:00
782,163.4855,164.214,48501720,164.419,163.0544,163.8813,116775,2021-10-13 04:00:00
783,165.1227,164.993,42222400,165.63,164.539,165.1534,114482,2021-10-14 04:00:00
784,165.571,170.451,101074820,170.521,165.2,168.651,219397,2021-10-15 04:00:00
785,169.4179,172.337,63230300,172.4585,169.255,171.2257,180494,2021-10-18 04:00:00
786,171.7145,172.2075,47721580,172.7345,171.1,171.9371,136588,2021-10-19 04:00:00
787,172.633,170.753,42389540,173.143,170.0185,171.3241,131851,2021-10-20 04:00:00
788,170.7125,171.7505,37627700,172.014,170.15,171.459,118851,2021-10-21 04:00:00
789,171.05,166.7775,62581060,171.492,166.565,168.1678,191587,2021-10-22 04:00:00
790,166.75,166.0185,44519120,167.39,164.885,165.9567,165077,2021-10-25 04:00:00
791,167.4755,168.8035,53366840,170.806,167.199,169.2961,166253,2021-10-26 04:00:00
792,169.4,169.6245,54044480,171.85,168.5727,170.0827,166769,2021-10-27 04:00:00
793,170.1048,172.3285,114174660,173.95,169.3,170.8382,302600,2021-10-28 04:00:00
794,165.001,168.6215,129721540,168.741,163.666,166.6494,340476,2021-10-29 04:00:00
795,168.09,165.9055,72177580,168.793,164.601,166.2482,232568,2021-11-01 04:00:00
796,165.7505,165.6375,52551800,166.5558,164.1775,165.2067,168205,2021-11-02 04:00:00
797,165.45,169.2,67943780,169.746,164.876,167.5606,189953,2021-11-03 04:00:00
798,168.5,173.85,107050400,174.9313,168.25,172.9525,266929,2021-11-04 04:00:00
799,173.85,175.9495,99839020,178.3125,173.849,176.4941,248626,2021-11-05 04:00:00
800,176.162,174.449,61479840,178.95,174.393,175.9657,194048,2021-11-08 05:00:00
801,175.7625,178.8115,85898440,179.6885,175.0713,177.8186,232272,2021-11-09 05:00:00
802,178.1935,174.1025,80547380,180.2725,173.1545,176.976,236741,2021-11-10 05:00:00
803,175.65,173.625,44888120,177.162,173.3735,175.0853,139744,2021-11-11 05:00:00
804,174.25,176.2575,53604680,177.0363,172.3525,175.4115,150660,2021-11-12 05:00:00
805,176.85,177.284,57594380,179.694,176.2905,177.5989,160900,2021-11-15 05:00:00
806,176.95,177.035,44341420,178.825,176.2573,177.3643,128414,2021-11-16 05:00:00
807,178.236,177.45,50868600,179.3623,177.2675,178.2573,149754,2021-11-17 05:00:00
808,178.3175,184.803,114070760,185.21,178.05,182.6477,294574,2021-11-18 05:00:00
809,185.6345,183.8285,98734060,188.1073,183.786,186.0351,255853,2021-11-19 05:00:00
810,183.8188,178.6285,96885600,185.6728,178.375,180.712,278622,2021-11-22 05:00:00
811,179.252,179.002,73584920,181.0525,176.3855,178.4609,179284,2021-11-23 05:00:00
812,178.1335,179.0205,46560360,180.682,176.8425,178.8543,141672,2021-11-24 05:00:00
813,180.1048,175.228,59825940,181.675,175.2075,177.3054,172840,2021-11-26 05:00:00
814,177.3822,178.0785,65309040,179.8,176.575,178.4763,176753,2021-11-29 05:00:00
815,178.175,175.3535,80022140,179.2885,174.6005,176.1701,214429,2021-11-30 05:00:00
816,177.25,172.186,75139900,177.994,172.08,175.1166,209917,2021-12-01 05:00:00
817,173,171.868,64721160,174.635,171.1875,172.4526,179464,2021-12-02 05:00:00
818,172.75,169.4895,80711000,173.4933,166.93,169.2775,240106,2021-12-03 05:00:00
819,169.65,171.3685,68860000,173.6955,166.9345,170.9361,198991,2021-12-06 05:00:00
820,174.6,176.1645,66410720,177.4995,173.3345,175.9664,175765,2021-12-07 05:00:00
821,176.1505,176.158,45253660,177.18,174.7505,175.9139,135192,2021-12-08 05:00:00
822,175.75,174.171,46061820,176.9695,174.1395,175.0074,130880,2021-12-09 05:00:00
823,175.417,172.212,60568120,175.927,170.5,172.0472,171862,2021-12-10 05:00:00
824,172,169.5675,50127500,172.1,169.13,170.1467,175947,2021-12-13 05:00:00
825,167.55,169.0915,55975280,169.499,166.44,167.9661,170610,2021-12-14 05:00:00
826,168.598,173.315,75794260,173.6,165.195,169.1377,222566,2021-12-15 05:00:00
827,173.3686,168.871,60876840,174.166,168.1603,170.2812,179072,2021-12-16 05:00:00
828,167.7105,170.0175,85397160,170.8985,165.6136,169.1449,168582,2021-12-17 05:00:00
829,166.85,167.079,57372660,167.8743,165.6,166.7711,193163,2021-12-20 05:00:00
830,167.8505,170.417,55955820,170.7165,165.6475,168.7409,187166,2021-12-21 05:00:00
831,169.2698,171.037,55035460,172.05,168.5005,170.5325,158595,2021-12-22 05:00:00
832,170.428,171.0685,36761340,171.975,170.15,171.2011,120595,2021-12-23 05:00:00
833,171.037,169.6695,58846820,172.943,169.2155,170.4815,198803,2021-12-27 05:00:00
834,170.1825,170.661,54672560,172.1759,169.1355,170.7623,161457,2021-12-28 05:00:00
835,170.84,169.201,35754040,171.212,168.6005,169.3769,131064,2021-12-29 05:00:00
836,169.7,168.6445,37583100,170.888,168.524,169.6832,128162,2021-12-30 05:00:00
837,168.956,166.717,47830380,169.35,166.5585,167.5012,140700,2021-12-31 05:00:00
838,167.55,170.4045,63869140,170.7035,166.1605,169.4552,187695,2022-01-03 05:00:00
839,170.438,167.522,70725160,171.4,166.3495,167.9275,216278,2022-01-04 05:00:00
840,166.883,164.357,64302720,167.1263,164.357,165.6015,209498,2022-01-05 05:00:00
841,163.4505,163.254,51957780,164.8,161.9372,163.4032,187655,2022-01-06 05:00:00
842,163.839,162.554,46605900,165.2433,162.031,162.9975,156965,2022-01-07 05:00:00
843,160.5855,161.486,87798300,161.6615,156.3045,159.0496,288179,2022-01-10 05:00:00
844,161.5,165.362,62805580,166.35,160.7015,164.4229,170129,2022-01-11 05:00:00
845,166.575,165.207,50024800,166.878,164.417,165.5409,138220,2022-01-12 05:00:00
846,165.2505,161.214,52188300,166.2215,161.091,162.8262,162678,2022-01-13 05:00:00
847,160.15,162.138,45974860,162.25,159.8005,161.1671,150936,2022-01-14 05:00:00
848,159.105,158.9175,67441440,159.7345,157.6645,158.6915,220225,2022-01-18 05:00:00
849,158.762,156.299,53241920,159.25,156.25,157.5749,181587,2022-01-19 05:00:00
850,156.766,151.6675,71929120,158,151.351,154.7816,243968,2022-01-20 05:00:00
851,149.95,142.643,163347020,150.9,142.0704,145.7674,494299,2022-01-21 05:00:00
852,139,144.544,156042440,144.945,135.352,140.4399,453072,2022-01-24 05:00:00
853,142.2425,139.986,90731780,143.6,138.145,140.2871,273095,2022-01-25 05:00:00
854,144.75,138.8725,95595300,145.1848,137.3185,140.9595,288707,2022-01-26 05:00:00
855,140.8,139.6375,77515800,144.2435,139.35,141.2653,229025,2022-01-27 05:00:00
856,140.8605,143.978,74364980,143.998,137.9293,141.1229,219508,2022-01-28 05:00:00
857,144.75,149.5735,78243440,150.3605,144.3005,147.9346,235928,2022-01-31 05:00:00
858,150,151.1935,59188340,151.708,147.6277,150.1769,194880,2022-02-01 05:00:00
859,155.0504,150.6125,87028100,155.075,148.8636,150.9222,259401,2022-02-02 05:00:00
860,141.7375,138.8455,225223760,144.2475,138.333,145.183,689522,2022-02-03 05:00:00
861,155.6065,157.6395,253424860,161.2,150.608,156.8056,594972,2022-02-04 05:00:00
862,158.52,157.9355,102601180,162.6908,157.25,159.8042,271384,2022-02-07 05:00:00
863,156.7505,161.4135,76019000,161.7925,155.5505,159.3047,200679,2022-02-08 05:00:00
864,162.8735,161.1895,68785600,163.8345,160.25,161.6946,192966,2022-02-09 05:00:00
865,158.35,159.0035,68238920,160.7165,157.75,159.2708,184543,2022-02-10 05:00:00
866,158.1345,153.2935,77100440,159,152.7338,155.0777,212986,2022-02-11 05:00:00
867,151.751,155.167,83187500,158.4483,151.65,155.6056,226397,2022-02-14 05:00:00
868,157.6055,156.5105,55470660,158.007,154.6375,156.2902,152636,2022-02-15 05:00:00
869,155.7905,158.1005,52704280,158.834,154.7345,157.1798,142445,2022-02-16 05:00:00
870,158.146,154.6525,63332500,160.3488,154.5,157.007,176531,2022-02-17 05:00:00
871,155.4995,152.6015,62584100,155.4995,150.893,152.8469,181911,2022-02-18 05:00:00
872,150.4785,150.1975,66115440,152.9825,148.4855,150.5366,207596,2022-02-22 05:00:00
873,151.6505,144.827,64243560,151.763,144.651,147.2916,193208,2022-02-23 05:00:00
874,139.8375,151.358,100724460,151.749,139.5,146.6162,293521,2022-02-24 05:00:00
875,150.55,153.7885,62395360,153.99,149.2135,152.3709,170754,2022-02-25 05:00:00
876,152.425,153.563,57683420,154.45,150.85,152.6971,163660,2022-02-28 05:00:00
877,152.7325,151.142,44873580,154.099,149.977,151.9461,140282,2022-03-01 05:00:00
878,150.849,152.0525,47334720,152.9995,148.75,151.4391,143143,2022-03-02 05:00:00
879,153.5315,147.8985,65197200,153.929,146.856,149.3732,175602,2022-03-03 05:00:00
880,147.159,145.641,60983120,147.85,143.807,145.3041,184545,2022-03-04 05:00:00
881,145.4435,137.453,86933860,146.0945,137.4165,139.862,295196,2022-03-07 05:00:00
882,136.6835,136.0145,91661580,140.6995,133.5725,136.7795,271653,2022-03-08 05:00:00
883,139.5,139.279,82644660,140.25,136.828,141.0772,242960,2022-03-09 05:00:00
884,145.685,146.8175,135062900,148.6743,143.978,146.5278,452547,2022-03-10 05:00:00
885,149.5745,145.5245,68740560,149.675,145.369,147.3195,259320,2022-03-11 05:00:00
886,145.981,141.853,74086100,147.45,140.884,143.4822,246459,2022-03-14 04:00:00
887,142.85,147.3665,75134600,147.985,142,146.0056,210416,2022-03-15 04:00:00
888,148.5,153.104,80955580,153.15,147.3535,150.3555,244051,2022-03-16 04:00:00
889,152.6405,157.239,72822140,157.4985,152.14,155.3899,227124,2022-03-17 04:00:00
890,156.813,161.2505,101792760,161.594,156.011,159.3395,224781,2022-03-18 04:00:00
891,161.1208,161.4915,66537520,163.084,159.553,161.225,210045,2022-03-21 04:00:00
892,161.8055,164.889,64074720,166.167,161.699,164.7107,204044,2022-03-22 04:00:00
893,163.705,163.408,55781860,166.37,162.687,164.4133,188829,2022-03-23 04:00:00
894,163.7495,163.6495,56798060,164.1185,160.05,162.5456,188188,2022-03-24 04:00:00
895,164,164.7735,48985500,165.3685,162.25,164.0965,155205,2022-03-25 04:00:00
896,164.975,168.9905,59853820,169.0375,164.9,167.4399,209975,2022-03-28 04:00:00
897,170.384,169.315,66083600,170.8315,167.8685,169.3586,218950,2022-03-29 04:00:00
898,168.5095,166.301,56167260,168.9505,165.5,166.8931,190980,2022-03-30 04:00:00
899,166.4448,162.9975,59965780,166.495,162.9535,164.545,178393,2022-03-31 04:00:00
900,164.1495,163.56,57089500,165.827,162.3195,163.8428,190030,2022-04-01 04:00:00
901,164.125,168.3465,49990560,168.3945,163.2055,166.8326,182091,2022-04-04 04:00:00
902,167.7415,164.055,53208960,168.1105,163.266,165.1017,200700,2022-04-05 04:00:00
903,161.6505,158.756,79055760,162.2,157.2545,159.2449,288818,2022-04-06 04:00:00
904,158.4,157.7845,67986780,160.079,154.5115,157.3107,206600,2022-04-07 04:00:00
905,156.75,154.4605,46001660,157.3685,154.2308,155.5507,175210,2022-04-08 04:00:00
906,152.713,151.122,52112340,154.1365,150.5345,151.9426,191267,2022-04-11 04:00:00
907,153.6925,150.7875,55153440,155.099,150.383,152.6651,188356,2022-04-12 04:00:00
908,150.0185,155.541,53390880,156.025,149.6,153.6325,157497,2022-04-13 04:00:00
909,155.39,151.7065,51368140,155.897,151.4718,153.0282,160091,2022-04-14 04:00:00
910,151.5235,152.785,46513520,154.0395,150.2505,152.3018,152087,2022-04-18 04:00:00
911,152.0295,158.1155,54776420,158.649,151.5505,156.5129,169428,2022-04-19 04:00:00
912,157.6025,153.998,59630020,157.6025,153.6035,154.8394,192621,2022-04-20 04:00:00
913,154.714,148.296,63894220,156.738,147.5895,151.0125,241810,2022-04-21 04:00:00
914,148.25,144.35,73066260,149.615,143.6975,146.0176,268369,2022-04-22 04:00:00
915,144.023,146.074,61859860,146.2215,142.3065,144.3677,214446,2022-04-25 04:00:00
916,144.8,139.391,77488460,144.8558,138.9295,140.5281,290592,2022-04-26 04:00:00
917,140.1915,138.167,71336300,141.9485,135.7835,139.0104,244990,2022-04-27 04:00:00
918,142.178,144.5965,117242140,145.9375,140.3,139.2165,397332,2022-04-28 04:00:00
919,129.849,124.2815,272145720,130.761,121.625,125.7814,973871,2022-04-29 04:00:00
920,122.401,124.5,148121480,124.6683,118.375,121.5775,436831,2022-05-02 04:00:00
921,124.0535,124.2535,78903360,126.2205,122.825,124.3425,252666,2022-05-03 04:00:00
922,123.6,125.9285,110622560,126,119.183,122.4663,322959,2022-05-04 04:00:00
923,123,116.407,144191220,123.499,115.0725,117.5274,477797,2022-05-05 04:00:00
924,114.85,114.7725,122965900,119.0505,113.0813,115.2658,354216,2022-05-06 04:00:00
925,111.3125,108.789,128124120,114,107.957,110.5501,397407,2022-05-09 04:00:00
926,111.25,108.859,105283820,112.6425,107.171,109.4087,311580,2022-05-10 04:00:00
927,108.1035,105.372,109149640,110.156,104.4285,106.8137,318471,2022-05-11 04:00:00
928,102.75,106.9305,131920140,110.7808,102.4055,106.4684,360238,2022-05-12 04:00:00
929,109.069,113.055,93642560,113.184,107.8,111.3962,262180,2022-05-13 04:00:00
930,113.1,110.8105,73565740,113.9925,110.3541,111.6159,203744,2022-05-16 04:00:00
931,113.275,115.3685,75184960,115.8,111.2765,113.5596,206135,2022-05-17 04:00:00
932,111.4395,107.1125,108379180,112.853,106.2488,108.9392,321103,2022-05-18 04:00:00
933,106.2805,107.319,88142540,110.034,106.1929,108.1426,231400,2022-05-19 04:00:00
934,109.5685,107.591,98500640,109.898,105.0093,107.2934,240569,2022-05-20 04:00:00
935,108.461,107.557,107507360,108.8188,103.95,106.2543,280951,2022-05-23 04:00:00
936,104.025,104.1,102934680,105.4,101.26,103.5373,288720,2022-05-24 04:00:00
937,103.6555,106.775,93120100,108.175,103.65,106.4847,215728,2022-05-25 04:00:00
938,107.97,111.0775,92522600,112.6655,107.4535,110.8901,240811,2022-05-26 04:00:00
939,113.55,115.1465,94660360,115.187,112.628,113.9318,257472,2022-05-27 04:00:00
940,116.28,120.2095,144634160,121.9945,115.675,119.2054,354844,2022-05-31 04:00:00
941,122.256,121.684,127528980,125.179,120.6223,122.6519,350147,2022-06-01 04:00:00
942,121.684,125.511,100560680,125.61,120.045,123.4139,285780,2022-06-02 04:00:00
943,124.2,122.35,97203320,124.4,121.0465,122.626,320769,2022-06-03 04:00:00
944,125.245,124.79,135269024,128.99,123.81,125.9399,1740186,2022-06-06 04:00:00
945,122.005,123,85156712,124.1,120.63,122.312,856013,2022-06-07 04:00:00
946,122.61,121.18,64926594,123.75,120.75,121.9755,599425,2022-06-08 04:00:00
947,119.99,116.15,66997342,121.3,116.1,118.8313,650556,2022-06-09 04:00:00
948,113.415,109.65,87390505,114.5,109.05,110.4847,882204,2022-06-10 04:00:00
949,104.19,103.67,99277742,106.54,101.86,103.9449,872871,2022-06-13 04:00:00
950,104.19,102.31,69728761,104.88,101.43,103.0364,628765,2022-06-14 04:00:00
951,103.86,107.67,85011060,109.06,103.53,106.2456,692699,2022-06-15 04:00:00
952,104.47,103.66,82179528,104.58,102.01,103.3755,749458,2022-06-16 04:00:00
953,102.8,106.22,99772147,106.98,102.51,105.5228,624544,2022-06-17 04:00:00
954,108.2,108.68,70880245,111.6299,103.56,109.3276,618103,2022-06-21 04:00:00
955,107.43,108.95,60040131,112.13,107.02,109.6782,523959,2022-06-22 04:00:00
956,110.39,112.44,64339720,113,107.93,110.8645,558149,2022-06-23 04:00:00
957,112.38,116.46,69867618,116.71,111.43,115.0341,607496,2022-06-24 04:00:00
958,117.09,113.22,62118440,117.98,112.7,114.2036,579709,2022-06-27 04:00:00
959,113.5,107.4,75166660,114.85,107.04,109.4793,762526,2022-06-28 04:00:00
960,107.38,108.92,66361851,110.99,106.91,109.1282,601680,2022-06-29 04:00:00
961,108.11,106.21,97679401,108.18,102.52,105.6174,879806,2022-06-30 04:00:00
962,106.29,109.56,73021171,109.75,105.8469,108.2573,696805,2022-07-01 04:00:00
963,107.6,113.5,76684414,114.08,106.3242,111.5616,692964,2022-07-05 04:00:00
964,113.21,114.33,66958884,115.48,112.01,113.8468,594759,2022-07-06 04:00:00
965,113.85,116.33,57872323,116.99,113.49,115.5833,544626,2022-07-07 04:00:00
966,114.6,115.54,45719694,116.58,113.69,115.3672,409929,2022-07-08 04:00:00
967,114.08,111.75,53535519,114.3,110.87,112.3426,515646,2022-07-11 04:00:00
968,112.16,109.22,54280257,113.23,108.34,110.1722,574378,2022-07-12 04:00:00
969,107.03,110.4,61344812,111.78,106.01,109.9975,624220,2022-07-13 04:00:00
970,110.24,110.63,51163140,111.18,107.58,109.4,529093,2022-07-14 04:00:00
971,112.5,113.55,84317816,115.59,111.59,113.813,657502,2022-07-15 04:00:00
972,115,113.76,58115419,117.24,113.15,115.3239,533262,2022-07-18 04:00:00
973,115.7,118.21,60990043,118.95,114.03,116.97,529067,2022-07-19 04:00:00
974,118.615,122.77,71268322,123.475,118.32,121.8831,628082,2022-07-20 04:00:00
975,123.2,124.63,60239892,124.85,121.26,123.4436,540811,2022-07-21 04:00:00
976,125.01,122.42,51457656,125.5,121.3504,123.1489,481496,2022-07-22 04:00:00
977,122.695,121.14,50221259,123.64,120.03,121.2749,493826,2022-07-25 04:00:00
978,115.79,114.81,66575064,118.15,114.53,115.8692,587417,2022-07-26 04:00:00
979,117.31,120.97,61582015,121.9,117.16,119.6463,552690,2022-07-27 04:00:00
980,121.57,122.28,82233543,122.84,118.08,125.0867,741399,2022-07-28 04:00:00
981,134.9,134.95,148279421,137.65,132.41,135.9208,1156951,2022-07-29 04:00:00
982,134.96,135.39,76830108,138.8339,133.51,136.3905,706776,2022-08-01 04:00:00
983,134.72,134.16,61922429,137.44,134.09,135.47,554084,2022-08-02 04:00:00
984,136.21,139.52,71827780,140.49,136.05,138.9088,622396,2022-08-03 04:00:00
985,140.58,142.57,70544220,143.56,139.55,141.8862,624572,2022-08-04 04:00:00
986,140.1,140.8,50597336,142.86,139.6,140.8713,488737,2022-08-05 04:00:00
987,142.05,139.41,52303475,144.23,138.29,140.8102,539697,2022-08-08 04:00:00
988,138.052,137.83,40434715,138.9523,136.21,137.5259,414878,2022-08-09 04:00:00
989,142.9,142.69,54773819,144.6,141.01,142.4663,520059,2022-08-10 04:00:00
990,143.86,140.64,44867336,144.49,139.76,141.9596,462722,2022-08-11 04:00:00
991,142.05,143.55,47625184,143.57,140.1201,141.9597,431804,2022-08-12 04:00:00
992,142.8,143.18,39014583,143.76,141.49,142.725,449136,2022-08-15 04:00:00
993,143.905,144.78,59102859,146.57,142,144.2807,573566,2022-08-16 04:00:00
994,142.69,142.1,48149778,143.38,140.78,142.0317,497832,2022-08-17 04:00:00
995,141.32,142.3,37458737,142.77,140.38,141.974,408739,2022-08-18 04:00:00
